t,cum_vax,cum_ref,cohort,kcor_ratio
0,0.001552503502159063,0.0016715916253650074,dose1,0.9287576449130044
1,0.005128341706760158,0.0029074540873373148,dose1,1.7638599100606613
2,0.008653179051140455,0.004297693970994322,dose1,2.013447003795152
3,0.011520183023377666,0.005212208625410703,dose1,2.2102306045471627
4,0.014362961243320994,0.00590352147439849,dose1,2.4329480807641994
5,0.017074806758971953,0.006492013099644657,dose1,2.630125123634828
6,0.019672758659817314,0.007039621857043149,dose1,2.7945760520275846
7,0.022051137557666908,0.0075502854860420715,dose1,2.9205700361279643
8,0.02457601738650189,0.008039495605111824,dose1,3.056910357388415
9,0.02729818107588901,0.008552967485816507,dose1,3.1916619720542916
10,0.030183141490673557,0.00916612040038986,dose1,3.2929025769830473
11,0.03285200316722516,0.009785422713905789,dose1,3.3572390405968733
12,0.03515327563999861,0.010232038510220426,dose1,3.4356082222960382
0,0.00021426275756168981,0.0016715916253650074,dose2,0.12817888901945454
1,0.0011282135471026534,0.0029074540873373148,dose2,0.38804174127057145
2,0.0017514982025960003,0.004297693970994322,dose2,0.4075437232175065
3,0.0025698983562652536,0.005212208625410703,dose2,0.49305362476155706
4,0.0033760183677656224,0.00590352147439849,dose2,0.5718651794245806
5,0.004037705634363791,0.006492013099644657,dose2,0.6219497052405588
6,0.004884871540129348,0.007039621857043149,dose2,0.6939110705993558
7,0.005719387326221017,0.0075502854860420715,dose2,0.7575061017277726
8,0.0066046776251427255,0.008039495605111824,dose2,0.8215288556314012
9,0.007507960452218268,0.008552967485816507,dose2,0.8778193607997451
10,0.008152365907129824,0.00916612040038986,dose2,0.8894020098070804
11,0.009210150875531314,0.009785422713905789,dose2,0.9412113450655347
12,0.010014236093800376,0.010232038510220426,dose2,0.9787136827933938
