date,World,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,East Timor,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union (27),Falkland Islands,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High-income countries,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low-income countries,Lower-middle-income countries,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper-middle-income countries,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-06-03,50.254,6.112,3.054,11.671,14.139,0.0,639.723,0.112,0.0,32.31,28.762,45.472,27.831,6.413,4.084,72.589,5.634,27.67,11.086,3.837,24.794,24.964,806.833,4.966,0.218,138.949,0.0,24.84,0.0,47.741,0.41,132.559,26.08,4.392,20.51,2.355,0.075,0.0,7.021,179.257,7.696,13.965,0.392,3.63,50.99,3.259,16.487,2.398,3.148,0.0,1.968,1.119,26.363,7.505,5.395,12.769,29.794,2.529,97.749,19.347,0.0,44.343,0.0,187.725,8.107,7.006,6.654,0.0,99.993,1.641,0.223,239.245,264.47,0.0,0.0,0.0,53.687,287.239,3.352,0.0,6.994,0.0,3.162,108.65,0.0,0.0,17.191,0.0,0.0,36.392,30.268,5.043,250.988,1.636,3.8,13.388,3.043,236.946,19.018,54.108,26.29,3.623,5.785,86.39,4.425,319.96,404.069,31.747,559.217,3.17,7.128,280.212,0.8,1.897,1.161,0.0,12.224,44.667,0.0,0.0,13.29,4.526,0.0,5.583,0.692,25.422,19.17,1.901,6.074,127.044,0.197,0.194,3.315,9.54,3.294,17.039,0.0,40.062,35.072,7.836,68.79,152.379,0.0,97.369,25.675,0.0,3.254,223.414,5.465,0.061,0.112,0.0,0.0,0.269,338.129,0.0,4.287,5.2,3.477,1.223,0.0,220.82,0.0,75.534,43.383,43.249,3.019,8.879,5.724,0.0,0.942,74.078,0.0,1.627,582.009,8.336,0.0,27.614,137.467,44.123,12.446,1.147,65.687,32.237,0.073,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,14.918,0.0,35.634,0.0,5.679,4.071,355.762,5.116,53.422,0.0,4.101,10.308,125.956,5.214,1.27,609.847,0.438,5.305,1.605,436.241,196.083,0.178,4.616,0.325,0.795,1.43,0.0,0.0,5.348,3.961,51.862,0.0,21.801,0.0,0.0,7.162,25.581,762.739,308.388,69.347,32.214,6.488,0.0,0.0,0.0,0.496,0.0,0.0,2.015,0.447,0.498
2020-06-04,50.254,6.112,3.054,11.671,14.139,0.0,639.723,0.112,0.0,32.31,28.762,45.472,27.831,6.413,4.084,72.589,5.634,27.67,11.086,3.837,24.794,24.964,806.833,4.966,0.218,138.949,0.0,24.84,0.0,47.741,0.41,132.559,26.08,4.392,20.51,2.355,0.075,0.0,7.021,179.257,7.696,13.965,0.392,3.63,50.99,3.259,16.487,2.398,3.148,0.0,1.968,1.119,26.363,7.505,5.395,12.769,29.794,2.529,97.749,19.347,0.0,44.343,0.0,187.725,8.107,7.006,6.654,0.0,99.993,1.641,0.223,239.245,264.47,0.0,0.0,0.0,53.687,287.239,3.352,0.0,6.994,0.0,3.162,108.65,0.0,0.0,17.191,0.0,0.0,36.392,30.268,5.043,250.988,1.636,3.8,13.388,3.043,236.946,19.018,54.108,26.29,3.623,5.785,86.39,4.425,319.96,404.069,31.747,559.217,3.17,7.128,280.212,0.8,1.897,1.161,0.0,12.224,44.667,0.0,0.0,13.29,4.526,0.0,5.583,0.692,25.422,19.17,1.901,6.074,127.044,0.197,0.194,3.315,9.54,3.294,17.039,0.0,40.062,35.072,7.836,68.79,152.379,0.0,97.369,25.675,0.0,3.254,223.414,5.465,0.061,0.112,0.0,0.0,0.269,338.129,0.0,4.287,5.2,3.477,1.223,0.0,220.82,0.0,75.534,43.383,43.249,3.019,8.879,5.724,0.0,0.942,74.078,0.0,1.627,582.009,8.336,0.0,27.614,137.467,44.123,12.446,1.147,65.687,32.237,0.073,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,14.918,0.0,35.634,0.0,5.679,4.071,355.762,5.116,53.422,0.0,4.101,10.308,125.956,5.214,1.27,609.847,0.438,5.305,1.605,436.241,196.083,0.178,4.616,0.325,0.795,1.43,0.0,0.0,5.348,3.961,51.862,0.0,21.801,0.0,0.0,7.162,25.581,762.739,308.388,69.347,32.214,6.488,0.0,0.0,0.0,0.496,0.0,0.0,2.015,0.447,0.498
2020-06-05,50.254,6.112,3.054,11.671,14.139,0.0,639.723,0.112,0.0,32.31,28.762,45.472,27.831,6.413,4.084,72.589,5.634,27.67,11.086,3.837,24.794,24.964,806.833,4.966,0.218,138.949,0.0,24.84,0.0,47.741,0.41,132.559,26.08,4.392,20.51,2.355,0.075,0.0,7.021,179.257,7.696,13.965,0.392,3.63,50.99,3.259,16.487,2.398,3.148,0.0,1.968,1.119,26.363,7.505,5.395,12.769,29.794,2.529,97.749,19.347,0.0,44.343,0.0,187.725,8.107,7.006,6.654,0.0,99.993,1.641,0.223,239.245,264.47,0.0,0.0,0.0,53.687,287.239,3.352,0.0,6.994,0.0,3.162,108.65,0.0,0.0,17.191,0.0,0.0,36.392,30.268,5.043,250.988,1.636,3.8,13.388,3.043,236.946,19.018,54.108,26.29,3.623,5.785,86.39,4.425,319.96,404.069,31.747,559.217,3.17,7.128,280.212,0.8,1.897,1.161,0.0,12.224,44.667,0.0,0.0,13.29,4.526,0.0,5.583,0.692,25.422,19.17,1.901,6.074,127.044,0.197,0.194,3.315,9.54,3.294,17.039,0.0,40.062,35.072,7.836,68.79,152.379,0.0,97.369,25.675,0.0,3.254,223.414,5.465,0.061,0.112,0.0,0.0,0.269,338.129,0.0,4.287,5.2,3.477,1.223,0.0,220.82,0.0,75.534,43.383,43.249,3.019,8.879,5.724,0.0,0.942,74.078,0.0,1.627,582.009,8.336,0.0,27.614,137.467,44.123,12.446,1.147,65.687,32.237,0.073,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,14.918,0.0,35.634,0.0,5.679,4.071,355.762,5.116,53.422,0.0,4.101,10.308,125.956,5.214,1.27,609.847,0.438,5.305,1.605,436.241,196.083,0.178,4.616,0.325,0.795,1.43,0.0,0.0,5.348,3.961,51.862,0.0,21.801,0.0,0.0,7.162,25.581,762.739,308.388,69.347,32.214,6.488,0.0,0.0,0.0,0.496,0.0,0.0,2.015,0.447,0.498
2020-06-06,50.254,6.112,3.054,11.671,14.139,0.0,639.723,0.112,0.0,32.31,28.762,45.472,27.831,6.413,4.084,72.589,5.634,27.67,11.086,3.837,24.794,24.964,806.833,4.966,0.218,138.949,0.0,24.84,0.0,47.741,0.41,132.559,26.08,4.392,20.51,2.355,0.075,0.0,7.021,179.257,7.696,13.965,0.392,3.63,50.99,3.259,16.487,2.398,3.148,0.0,1.968,1.119,26.363,7.505,5.395,12.769,29.794,2.529,97.749,19.347,0.0,44.343,0.0,187.725,8.107,7.006,6.654,0.0,99.993,1.641,0.223,239.245,264.47,0.0,0.0,0.0,53.687,287.239,3.352,0.0,6.994,0.0,3.162,108.65,0.0,0.0,17.191,0.0,0.0,36.392,30.268,5.043,250.988,1.636,3.8,13.388,3.043,236.946,19.018,54.108,26.29,3.623,5.785,86.39,4.425,319.96,404.069,31.747,559.217,3.17,7.128,280.212,0.8,1.897,1.161,0.0,12.224,44.667,0.0,0.0,13.29,4.526,0.0,5.583,0.692,25.422,19.17,1.901,6.074,127.044,0.197,0.194,3.315,9.54,3.294,17.039,0.0,40.062,35.072,7.836,68.79,152.379,0.0,97.369,25.675,0.0,3.254,223.414,5.465,0.061,0.112,0.0,0.0,0.269,338.129,0.0,4.287,5.2,3.477,1.223,0.0,220.82,0.0,75.534,43.383,43.249,3.019,8.879,5.724,0.0,0.942,74.078,0.0,1.627,582.009,8.336,0.0,27.614,137.467,44.123,12.446,1.147,65.687,32.237,0.073,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,14.918,0.0,35.634,0.0,5.679,4.071,355.762,5.116,53.422,0.0,4.101,10.308,125.956,5.214,1.27,609.847,0.438,5.305,1.605,436.241,196.083,0.178,4.616,0.325,0.795,1.43,0.0,0.0,5.348,3.961,51.862,0.0,21.801,0.0,0.0,7.162,25.581,762.739,308.388,69.347,32.214,6.488,0.0,0.0,0.0,0.496,0.0,0.0,2.015,0.447,0.498
2020-06-07,54.62,8.058,4.214,11.671,15.282,0.0,639.723,0.112,0.0,32.31,36.646,69.423,27.831,7.297,4.084,74.355,7.965,27.67,15.651,5.242,24.794,28.234,818.945,4.966,0.291,138.949,0.0,35.356,0.0,49.613,0.41,166.547,26.08,4.392,23.44,2.355,0.075,0.0,7.781,197.907,9.62,13.965,0.981,3.847,78.811,3.259,22.131,2.398,3.48,0.0,1.968,1.217,26.619,7.505,5.395,13.52,30.45,2.637,100.459,22.865,0.0,47.726,0.0,202.425,10.638,8.439,6.654,0.0,100.734,2.461,0.295,245.399,268.676,0.0,0.0,0.0,53.687,292.389,3.352,0.0,8.639,0.0,3.426,109.174,0.0,0.0,17.479,0.0,0.0,36.392,30.268,12.102,250.988,1.636,5.699,14.605,4.346,245.913,23.701,55.967,26.29,4.861,6.638,91.696,7.216,325.244,404.069,32.956,567.704,3.522,7.328,289.875,0.8,2.695,1.53,0.0,12.224,55.344,0.0,0.0,13.29,5.048,0.0,6.141,0.692,25.422,19.88,2.296,7.253,127.044,0.263,0.194,3.372,15.264,3.901,17.039,0.0,40.062,40.405,7.836,81.893,187.461,0.0,110.856,25.675,0.0,3.254,223.414,5.572,0.061,0.112,0.0,0.0,0.471,341.256,0.0,4.287,6.834,3.516,1.533,0.0,239.885,0.0,86.402,43.383,43.615,3.019,15.221,7.94,0.0,0.942,84.076,0.0,1.627,706.518,8.722,0.0,29.959,142.266,45.974,17.632,1.147,68.765,40.246,0.147,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,21.01,0.0,36.518,0.0,5.92,4.425,355.762,5.116,53.895,0.0,4.606,26.532,155.938,5.272,1.996,614.865,0.482,7.27,1.605,460.937,196.197,0.267,4.714,0.325,0.809,1.43,0.0,0.0,5.348,4.043,53.631,0.0,21.801,0.0,0.0,7.82,26.85,783.507,325.918,69.347,39.224,6.783,0.0,0.0,0.0,0.709,0.0,0.0,2.904,0.447,0.498
2020-06-08,54.62,8.058,4.214,11.671,15.282,0.0,639.723,0.112,0.0,32.31,36.646,69.423,27.831,7.297,4.084,74.355,7.965,27.67,15.651,5.242,24.794,28.234,818.945,4.966,0.291,138.949,0.0,35.356,0.0,49.613,0.41,166.547,26.08,4.392,23.44,2.355,0.075,0.0,7.781,197.907,9.62,13.965,0.981,3.847,78.811,3.259,22.131,2.398,3.48,0.0,1.968,1.217,26.619,7.505,5.395,13.52,30.45,2.637,100.459,22.865,0.0,47.726,0.0,202.425,10.638,8.439,6.654,0.0,100.734,2.461,0.295,245.399,268.676,0.0,0.0,0.0,53.687,292.389,3.352,0.0,8.639,0.0,3.426,109.174,0.0,0.0,17.479,0.0,0.0,36.392,30.268,12.102,250.988,1.636,5.699,14.605,4.346,245.913,23.701,55.967,26.29,4.861,6.638,91.696,7.216,325.244,404.069,32.956,567.704,3.522,7.328,289.875,0.8,2.695,1.53,0.0,12.224,55.344,0.0,0.0,13.29,5.048,0.0,6.141,0.692,25.422,19.88,2.296,7.253,127.044,0.263,0.194,3.372,15.264,3.901,17.039,0.0,40.062,40.405,7.836,81.893,187.461,0.0,110.856,25.675,0.0,3.254,223.414,5.572,0.061,0.112,0.0,0.0,0.471,341.256,0.0,4.287,6.834,3.516,1.533,0.0,239.885,0.0,86.402,43.383,43.615,3.019,15.221,7.94,0.0,0.942,84.076,0.0,1.627,706.518,8.722,0.0,29.959,142.266,45.974,17.632,1.147,68.765,40.246,0.147,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,21.01,0.0,36.518,0.0,5.92,4.425,355.762,5.116,53.895,0.0,4.606,26.532,155.938,5.272,1.996,614.865,0.482,7.27,1.605,460.937,196.197,0.267,4.714,0.325,0.809,1.43,0.0,0.0,5.348,4.043,53.631,0.0,21.801,0.0,0.0,7.82,26.85,783.507,325.918,69.347,39.224,6.783,0.0,0.0,0.0,0.709,0.0,0.0,2.904,0.447,0.498
2020-06-09,54.62,8.058,4.214,11.671,15.282,0.0,639.723,0.112,0.0,32.31,36.646,69.423,27.831,7.297,4.084,74.355,7.965,27.67,15.651,5.242,24.794,28.234,818.945,4.966,0.291,138.949,0.0,35.356,0.0,49.613,0.41,166.547,26.08,4.392,23.44,2.355,0.075,0.0,7.781,197.907,9.62,13.965,0.981,3.847,78.811,3.259,22.131,2.398,3.48,0.0,1.968,1.217,26.619,7.505,5.395,13.52,30.45,2.637,100.459,22.865,0.0,47.726,0.0,202.425,10.638,8.439,6.654,0.0,100.734,2.461,0.295,245.399,268.676,0.0,0.0,0.0,53.687,292.389,3.352,0.0,8.639,0.0,3.426,109.174,0.0,0.0,17.479,0.0,0.0,36.392,30.268,12.102,250.988,1.636,5.699,14.605,4.346,245.913,23.701,55.967,26.29,4.861,6.638,91.696,7.216,325.244,404.069,32.956,567.704,3.522,7.328,289.875,0.8,2.695,1.53,0.0,12.224,55.344,0.0,0.0,13.29,5.048,0.0,6.141,0.692,25.422,19.88,2.296,7.253,127.044,0.263,0.194,3.372,15.264,3.901,17.039,0.0,40.062,40.405,7.836,81.893,187.461,0.0,110.856,25.675,0.0,3.254,223.414,5.572,0.061,0.112,0.0,0.0,0.471,341.256,0.0,4.287,6.834,3.516,1.533,0.0,239.885,0.0,86.402,43.383,43.615,3.019,15.221,7.94,0.0,0.942,84.076,0.0,1.627,706.518,8.722,0.0,29.959,142.266,45.974,17.632,1.147,68.765,40.246,0.147,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,21.01,0.0,36.518,0.0,5.92,4.425,355.762,5.116,53.895,0.0,4.606,26.532,155.938,5.272,1.996,614.865,0.482,7.27,1.605,460.937,196.197,0.267,4.714,0.325,0.809,1.43,0.0,0.0,5.348,4.043,53.631,0.0,21.801,0.0,0.0,7.82,26.85,783.507,325.918,69.347,39.224,6.783,0.0,0.0,0.0,0.709,0.0,0.0,2.904,0.447,0.498
2020-06-10,54.62,8.058,4.214,11.671,15.282,0.0,639.723,0.112,0.0,32.31,36.646,69.423,27.831,7.297,4.084,74.355,7.965,27.67,15.651,5.242,24.794,28.234,818.945,4.966,0.291,138.949,0.0,35.356,0.0,49.613,0.41,166.547,26.08,4.392,23.44,2.355,0.075,0.0,7.781,197.907,9.62,13.965,0.981,3.847,78.811,3.259,22.131,2.398,3.48,0.0,1.968,1.217,26.619,7.505,5.395,13.52,30.45,2.637,100.459,22.865,0.0,47.726,0.0,202.425,10.638,8.439,6.654,0.0,100.734,2.461,0.295,245.399,268.676,0.0,0.0,0.0,53.687,292.389,3.352,0.0,8.639,0.0,3.426,109.174,0.0,0.0,17.479,0.0,0.0,36.392,30.268,12.102,250.988,1.636,5.699,14.605,4.346,245.913,23.701,55.967,26.29,4.861,6.638,91.696,7.216,325.244,404.069,32.956,567.704,3.522,7.328,289.875,0.8,2.695,1.53,0.0,12.224,55.344,0.0,0.0,13.29,5.048,0.0,6.141,0.692,25.422,19.88,2.296,7.253,127.044,0.263,0.194,3.372,15.264,3.901,17.039,0.0,40.062,40.405,7.836,81.893,187.461,0.0,110.856,25.675,0.0,3.254,223.414,5.572,0.061,0.112,0.0,0.0,0.471,341.256,0.0,4.287,6.834,3.516,1.533,0.0,239.885,0.0,86.402,43.383,43.615,3.019,15.221,7.94,0.0,0.942,84.076,0.0,1.627,706.518,8.722,0.0,29.959,142.266,45.974,17.632,1.147,68.765,40.246,0.147,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,21.01,0.0,36.518,0.0,5.92,4.425,355.762,5.116,53.895,0.0,4.606,26.532,155.938,5.272,1.996,614.865,0.482,7.27,1.605,460.937,196.197,0.267,4.714,0.325,0.809,1.43,0.0,0.0,5.348,4.043,53.631,0.0,21.801,0.0,0.0,7.82,26.85,783.507,325.918,69.347,39.224,6.783,0.0,0.0,0.0,0.709,0.0,0.0,2.904,0.447,0.498
2020-06-11,54.62,8.058,4.214,11.671,15.282,0.0,639.723,0.112,0.0,32.31,36.646,69.423,27.831,7.297,4.084,74.355,7.965,27.67,15.651,5.242,24.794,28.234,818.945,4.966,0.291,138.949,0.0,35.356,0.0,49.613,0.41,166.547,26.08,4.392,23.44,2.355,0.075,0.0,7.781,197.907,9.62,13.965,0.981,3.847,78.811,3.259,22.131,2.398,3.48,0.0,1.968,1.217,26.619,7.505,5.395,13.52,30.45,2.637,100.459,22.865,0.0,47.726,0.0,202.425,10.638,8.439,6.654,0.0,100.734,2.461,0.295,245.399,268.676,0.0,0.0,0.0,53.687,292.389,3.352,0.0,8.639,0.0,3.426,109.174,0.0,0.0,17.479,0.0,0.0,36.392,30.268,12.102,250.988,1.636,5.699,14.605,4.346,245.913,23.701,55.967,26.29,4.861,6.638,91.696,7.216,325.244,404.069,32.956,567.704,3.522,7.328,289.875,0.8,2.695,1.53,0.0,12.224,55.344,0.0,0.0,13.29,5.048,0.0,6.141,0.692,25.422,19.88,2.296,7.253,127.044,0.263,0.194,3.372,15.264,3.901,17.039,0.0,40.062,40.405,7.836,81.893,187.461,0.0,110.856,25.675,0.0,3.254,223.414,5.572,0.061,0.112,0.0,0.0,0.471,341.256,0.0,4.287,6.834,3.516,1.533,0.0,239.885,0.0,86.402,43.383,43.615,3.019,15.221,7.94,0.0,0.942,84.076,0.0,1.627,706.518,8.722,0.0,29.959,142.266,45.974,17.632,1.147,68.765,40.246,0.147,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,21.01,0.0,36.518,0.0,5.92,4.425,355.762,5.116,53.895,0.0,4.606,26.532,155.938,5.272,1.996,614.865,0.482,7.27,1.605,460.937,196.197,0.267,4.714,0.325,0.809,1.43,0.0,0.0,5.348,4.043,53.631,0.0,21.801,0.0,0.0,7.82,26.85,783.507,325.918,69.347,39.224,6.783,0.0,0.0,0.0,0.709,0.0,0.0,2.904,0.447,0.498
2020-06-12,54.62,8.058,4.214,11.671,15.282,0.0,639.723,0.112,0.0,32.31,36.646,69.423,27.831,7.297,4.084,74.355,7.965,27.67,15.651,5.242,24.794,28.234,818.945,4.966,0.291,138.949,0.0,35.356,0.0,49.613,0.41,166.547,26.08,4.392,23.44,2.355,0.075,0.0,7.781,197.907,9.62,13.965,0.981,3.847,78.811,3.259,22.131,2.398,3.48,0.0,1.968,1.217,26.619,7.505,5.395,13.52,30.45,2.637,100.459,22.865,0.0,47.726,0.0,202.425,10.638,8.439,6.654,0.0,100.734,2.461,0.295,245.399,268.676,0.0,0.0,0.0,53.687,292.389,3.352,0.0,8.639,0.0,3.426,109.174,0.0,0.0,17.479,0.0,0.0,36.392,30.268,12.102,250.988,1.636,5.699,14.605,4.346,245.913,23.701,55.967,26.29,4.861,6.638,91.696,7.216,325.244,404.069,32.956,567.704,3.522,7.328,289.875,0.8,2.695,1.53,0.0,12.224,55.344,0.0,0.0,13.29,5.048,0.0,6.141,0.692,25.422,19.88,2.296,7.253,127.044,0.263,0.194,3.372,15.264,3.901,17.039,0.0,40.062,40.405,7.836,81.893,187.461,0.0,110.856,25.675,0.0,3.254,223.414,5.572,0.061,0.112,0.0,0.0,0.471,341.256,0.0,4.287,6.834,3.516,1.533,0.0,239.885,0.0,86.402,43.383,43.615,3.019,15.221,7.94,0.0,0.942,84.076,0.0,1.627,706.518,8.722,0.0,29.959,142.266,45.974,17.632,1.147,68.765,40.246,0.147,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,21.01,0.0,36.518,0.0,5.92,4.425,355.762,5.116,53.895,0.0,4.606,26.532,155.938,5.272,1.996,614.865,0.482,7.27,1.605,460.937,196.197,0.267,4.714,0.325,0.809,1.43,0.0,0.0,5.348,4.043,53.631,0.0,21.801,0.0,0.0,7.82,26.85,783.507,325.918,69.347,39.224,6.783,0.0,0.0,0.0,0.709,0.0,0.0,2.904,0.447,0.498
2020-06-13,54.62,8.058,4.214,11.671,15.282,0.0,639.723,0.112,0.0,32.31,36.646,69.423,27.831,7.297,4.084,74.355,7.965,27.67,15.651,5.242,24.794,28.234,818.945,4.966,0.291,138.949,0.0,35.356,0.0,49.613,0.41,166.547,26.08,4.392,23.44,2.355,0.075,0.0,7.781,197.907,9.62,13.965,0.981,3.847,78.811,3.259,22.131,2.398,3.48,0.0,1.968,1.217,26.619,7.505,5.395,13.52,30.45,2.637,100.459,22.865,0.0,47.726,0.0,202.425,10.638,8.439,6.654,0.0,100.734,2.461,0.295,245.399,268.676,0.0,0.0,0.0,53.687,292.389,3.352,0.0,8.639,0.0,3.426,109.174,0.0,0.0,17.479,0.0,0.0,36.392,30.268,12.102,250.988,1.636,5.699,14.605,4.346,245.913,23.701,55.967,26.29,4.861,6.638,91.696,7.216,325.244,404.069,32.956,567.704,3.522,7.328,289.875,0.8,2.695,1.53,0.0,12.224,55.344,0.0,0.0,13.29,5.048,0.0,6.141,0.692,25.422,19.88,2.296,7.253,127.044,0.263,0.194,3.372,15.264,3.901,17.039,0.0,40.062,40.405,7.836,81.893,187.461,0.0,110.856,25.675,0.0,3.254,223.414,5.572,0.061,0.112,0.0,0.0,0.471,341.256,0.0,4.287,6.834,3.516,1.533,0.0,239.885,0.0,86.402,43.383,43.615,3.019,15.221,7.94,0.0,0.942,84.076,0.0,1.627,706.518,8.722,0.0,29.959,142.266,45.974,17.632,1.147,68.765,40.246,0.147,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,21.01,0.0,36.518,0.0,5.92,4.425,355.762,5.116,53.895,0.0,4.606,26.532,155.938,5.272,1.996,614.865,0.482,7.27,1.605,460.937,196.197,0.267,4.714,0.325,0.809,1.43,0.0,0.0,5.348,4.043,53.631,0.0,21.801,0.0,0.0,7.82,26.85,783.507,325.918,69.347,39.224,6.783,0.0,0.0,0.0,0.709,0.0,0.0,2.904,0.447,0.498
2020-06-14,59.035,11.114,5.281,12.732,16.448,0.0,639.723,0.168,0.0,32.31,46.732,93.374,27.831,8.378,4.084,75.678,10.976,27.67,25.433,6.913,24.794,33.031,825.73,4.966,0.436,138.949,0.0,46.286,0.0,50.861,0.41,198.891,26.08,4.392,25.198,2.355,0.075,0.0,9.988,206.614,11.544,13.965,1.373,4.01,158.594,3.259,29.862,2.398,4.142,0.0,2.361,1.513,27.387,7.595,5.395,13.52,30.919,2.871,102.153,36.057,0.0,51.377,0.0,217.349,13.177,11.464,6.654,0.0,101.475,2.461,0.574,250.579,272.125,0.0,0.0,0.0,54.226,296.403,6.704,0.0,9.462,0.0,3.689,109.59,0.0,0.0,17.671,0.0,0.0,36.392,30.268,19.666,250.988,1.779,7.124,14.605,5.563,254.339,29.243,57.722,26.29,6.451,7.653,97.515,12.457,329.745,404.069,33.505,575.336,3.522,7.4,289.875,0.8,3.644,1.843,0.0,13.388,62.97,0.0,0.0,14.885,5.571,0.0,6.514,0.831,25.422,20.945,2.802,8.676,127.044,0.329,0.243,3.459,15.264,4.508,17.039,0.0,40.062,47.378,7.836,94.995,225.49,0.0,131.908,25.675,0.0,3.254,223.414,5.679,0.061,0.112,0.0,0.0,0.673,343.211,0.0,4.287,8.172,3.556,1.819,0.0,257.975,0.0,108.682,43.383,44.348,3.019,20.929,10.468,0.0,0.942,95.665,0.0,1.627,832.133,9.433,0.0,32.199,145.242,47.208,24.201,1.147,72.73,47.726,0.147,0.0,0.0,0.0,0.0,103.813,0.0,0.0,0.0,1231.202,57.443,28.966,0.0,37.254,0.0,6.283,4.602,355.762,5.116,53.895,0.0,4.887,39.228,188.061,5.349,2.631,618.21,0.482,9.052,4.814,483.822,196.652,0.267,4.911,0.325,0.809,1.43,0.0,0.0,5.348,4.043,55.043,0.0,21.801,0.0,0.0,8.624,28.119,798.673,341.641,69.347,46.3,6.783,0.0,0.0,0.0,0.815,0.0,0.0,4.186,0.447,0.498
